GEOID,B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E
515102016003,482,335,34,155987,,323,137,186,531,462,,,1969,659500,1969,186,137,45,0,0,59,0,0,12,19,427,18,151,1997,,,,,137,,,,18.0,,,,186,163,40,323,186,146,,,,51,510,201600,3,,,,104,104,844,33.5,504,308,32,22,323,172,138,0,34,50,110,67,600,548,69,,,,427,323,323,186,51,137,0,0,19,,115,33,60,16,,,,,,,,,59,,,275,50,,,,479,479,450,,,,,,,,,,,,844,34.9,14.3,-666666666.0,34.6,504,,,,,,,,,,,,,,,,,,,,,,,,,450,0,14,15,74,32,13,97,57,14,,138,,,,,,527,0,0,0,0,0,0,0,745,195,145,0,0,0,0,50,16,16,0,323,19,29,15,16,0,13,0,0,0,0,,84182.0,,,,571,231,323,186,18,107,0,0,0,186,0,0,0,0,0,0,0,0,,427,2.61,,,323,,844,19,15,0,0,323,186,1946,1981,323,186,2012,2012,323,198,427,0,323,323,323,323,412.0,427,,323,323,427,,323,118,118,137,-666666666,3157,237400.0,45,,137,252600.0,,252600.0,137,137,51.0,548800,816400,,,,-666666666,,186,3395
510594310021,816,1123,46,102500,,748,160,588,1364,1316,,,2253,372300,2169,588,160,0,0,0,0,25,0,0,6,761,0,0,1984,,,,,160,,,,20.2,,,,588,491,85,748,588,419,,,,51,59,431002,1,,,,13,13,2432,35.8,1103,570,527,508,748,586,478,59,49,263,540,44,1809,1364,48,,,,761,748,748,588,108,160,0,0,0,,0,0,0,30,,,,,,,,,0,,,625,22,,,,1294,1294,1258,,,,,,,,,,,,2432,37.0,29.3,42.9,37.5,1182,,,,,,,,,,,,,,,,,,,,,,,,,1258,21,20,42,111,206,97,250,31,88,,478,,,,,,1615,11,0,33,0,6,0,12,2280,508,285,48,36,0,12,16,16,16,0,748,10,3,23,28,25,0,26,22,18,43,,34716.0,,,,1522,719,748,588,9,573,0,0,0,588,6,0,0,0,0,0,7,0,,761,3.25,,,748,,2432,571,137,23,0,748,588,1984,1984,748,588,2005,2004,748,285,761,4,748,748,748,748,1522.0,761,,748,748,761,,748,123,123,160,2004,2335,247600.0,0,-666666666.0,160,278100.0,278100.0,278100.0,160,160,28.0,332800,423500,214972900.0,,214972900.0,-666666666,-666666666.0,588,1985
510594202031,1765,1432,153,153846,,968,150,818,1642,1542,,,2613,497300,2433,818,150,0,0,6,0,17,5,10,2,982,22,0,1973,,,,,150,,,,19.8,,,,818,652,170,968,818,735,,,,51,59,420203,1,,,,14,14,2844,41.6,1917,383,390,240,968,710,614,37,59,184,628,105,2248,1687,100,,,,982,968,968,818,166,150,0,0,7,,3,0,81,137,,,,,,,,,6,,,636,7,,,,1547,1547,1488,,,,,,,,,,,,2844,43.5,36.4,45.5,44.5,2020,,,,,,,,,,,,,,,,,,,,,,,,,1488,5,53,159,166,176,68,206,90,117,,614,,,,,,2032,8,0,0,2,6,17,12,2616,444,293,47,47,0,0,17,13,13,0,968,17,0,7,6,25,16,8,8,39,9,,59372.0,,,,1846,937,968,818,594,213,0,0,6,818,5,0,0,0,0,0,6,5,,982,2.92,,,968,,2831,240,46,175,278,968,818,1974,1979,968,818,2006,2005,968,609,982,0,968,968,968,968,2019.0,982,,968,968,982,,968,139,139,150,2009,2857,330500.0,0,-666666666.0,150,371200.0,371200.0,371200.0,150,150,22.6,434900,681000,443377800.0,,443377800.0,-666666666,,818,2564
510594616021,1398,1311,0,114833,,1672,1309,363,2300,2284,,,2141,361300,1984,363,1309,73,48,0,0,76,72,86,0,1905,15,0,2010,,,,,1309,,,,23.7,,,,363,293,0,1672,363,280,,,,51,59,461602,1,,,,233,233,2619,31.9,1516,229,586,178,1672,363,348,15,0,41,1005,124,2534,2314,16,,,,1905,1672,1672,363,269,1309,0,0,15,,224,794,819,36,,,,,,,,,0,,,120,0,,,,2259,2259,2117,,,,,,,,,,,,2619,31.9,30.4,35.7,32.2,1739,,,,,,,,,,,,,,,,,,,,,,,,,2117,16,67,107,267,250,176,447,126,180,,348,,,,,,2272,56,0,0,0,0,0,0,2564,65,35,0,0,0,0,0,0,0,0,1672,15,28,58,17,36,16,15,68,18,97,,71645.0,,,,2375,1199,1672,363,0,15,0,0,18,363,0,0,0,0,0,0,0,0,,1905,1.57,,,1672,,2619,0,0,17,0,1672,363,2010,2005,1672,363,2015,2013,1672,489,1905,163,1672,1672,1672,1672,2040.0,1905,,1672,1672,1905,,1672,1287,1287,1309,1728,2333,2631600.0,121,223100.0,1309,2756800.0,,2756800.0,1309,1309,23.0,319300,407400,,,123798000.0,-666666666,-666666666.0,363,2082
510594709003,634,370,24,157500,,292,21,271,397,385,,,-666666666,781900,-666666666,271,21,0,0,0,0,0,0,0,0,343,0,0,1965,,,,,21,,,,29.1,,,,271,271,36,292,271,223,,,,51,59,470900,3,,,,51,51,842,43.4,634,0,139,0,292,234,234,0,0,29,125,64,557,420,12,,,,343,292,292,271,58,21,0,0,0,,51,12,67,19,,,,,,,,,0,,,304,0,,,,408,408,370,,,,,,,,,,,,842,43.3,-666666666.0,53.1,43.3,703,,,,,,,,,,,,,,,,,,,,,,,,,370,41,29,18,33,39,22,60,0,69,,234,,,,,,538,0,0,0,0,0,0,0,764,226,226,0,0,0,0,19,19,0,0,292,19,0,0,0,0,12,0,0,0,0,,60383.0,,,,495,222,292,271,271,0,0,0,0,271,0,0,0,0,0,0,0,0,,343,2.88,,,292,,842,0,0,43,151,292,271,1960,1959,292,271,2006,2005,292,246,343,0,292,292,292,292,,343,,292,292,343,,292,21,21,21,-666666666,-666666666,,0,-666666666.0,21,,,,21,21,-666666666.0,631300,1278800,,245470000.0,245470000.0,-666666666,-666666666.0,271,2965
510131017022,1141,1170,58,125043,,1189,790,399,1626,1537,,,2248,572900,2125,399,790,80,138,0,0,0,90,54,0,1576,0,0,1994,,,,,790,,,,15.3,,,,399,268,21,1189,399,360,,,,51,13,101702,2,,,,387,387,2113,33.6,1528,118,365,477,1189,379,340,0,39,15,802,72,2011,1626,89,,,,1576,1189,1189,399,162,790,0,0,16,,133,443,144,109,,,,,,,,,0,,,151,0,,,,1413,1413,1196,,,,,,,,,,,,2113,33.6,35.4,32.6,37.0,1577,,,,,,,,,,,,,,,,,,,,,,,,,1196,0,52,152,329,138,66,264,49,0,,340,,,,,,1741,0,0,0,0,0,0,0,2055,114,19,95,55,40,0,0,0,0,0,1189,16,14,0,40,32,15,15,15,15,100,,81407.0,,,,1779,938,1189,399,35,17,0,0,0,399,0,0,0,0,0,0,0,0,,1576,1.77,,,1189,,2103,505,128,85,29,1189,399,1989,1986,1189,399,2014,2011,1189,307,1576,55,1189,1189,1189,1189,967.0,1576,,1189,1189,1576,,1189,701,701,790,1435,2653,1465400.0,218,532300.0,790,1542200.0,,1542200.0,790,790,26.4,468400,691100,,,239415000.0,-666666666,-666666666.0,399,2495
515102009001,1207,689,20,162981,,575,111,464,871,841,,,2156,446000,2142,464,111,0,0,0,0,0,0,21,0,608,120,22,1958,,,,,111,,,,16.4,,,,464,389,55,575,464,402,,,,51,510,200900,1,,,,33,33,1366,37.0,1255,39,32,48,575,330,321,0,9,113,263,95,1064,894,30,,,,608,575,575,464,154,111,0,0,0,,0,0,2,125,,,,,,,,,0,,,310,0,,,,864,864,841,,,,,,,,,,,,1366,39.1,32.2,35.4,38.7,1295,,,,,,,,,,,,,,,,,,,,,,,,,841,11,43,92,118,96,16,155,23,66,,321,,,,,,1006,0,0,0,0,0,0,0,1247,191,191,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,9,9,10,2,,78685.0,,,,966,489,575,464,185,201,0,45,0,464,0,0,0,0,0,0,0,25,,608,2.35,,,575,,1352,27,86,24,202,575,464,1959,1959,575,464,2011,2010,575,414,608,0,575,575,575,575,1019.0,608,,575,575,608,,575,111,111,111,1483,2414,232300.0,0,-666666666.0,111,251800.0,,251800.0,111,111,25.9,361000,666700,228512300.0,228512300.0,228512300.0,-666666666,-666666666.0,464,2455
510594615001,590,555,0,106188,,501,299,202,837,785,,,1820,391900,1797,202,299,13,0,0,0,59,0,37,0,527,0,0,2003,,,,,299,,,,19.5,,,,202,176,29,501,202,189,,,,51,59,461500,1,,,,26,26,1045,34.7,604,104,326,14,501,248,211,0,37,62,303,0,947,837,52,,,,527,501,501,202,87,299,0,0,0,,0,14,373,34,,,,,,,,,0,,,98,0,,,,771,771,735,,,,,,,,,,,,1045,34.7,33.4,38.9,34.6,615,,,,,,,,,,,,,,,,,,,,,,,,,735,0,0,51,239,55,20,71,11,16,,211,,,,,,893,4,0,0,0,0,0,0,1019,72,59,0,0,0,0,0,0,0,0,501,0,25,0,0,12,0,0,37,16,13,,54794.0,,,,880,483,501,202,31,24,0,0,0,202,0,0,0,0,0,0,0,0,,527,2.08,,,501,,1040,63,13,0,30,501,202,2003,2002,501,202,2013,2011,501,346,527,0,501,501,501,501,672.0,527,,501,501,527,,501,286,286,299,1587,2034,507900.0,13,,299,538700.0,,538700.0,299,299,21.3,310500,484300,81449000.0,,,-666666666,-666666666.0,202,2176
510131007005,474,467,0,131677,,393,207,186,665,665,,,2615,576500,2315,186,207,0,0,0,44,20,23,0,0,437,0,0,1976,,,,,207,,,,17.1,,,,186,135,21,393,186,186,,,,51,13,100700,5,,,,44,44,874,37.1,628,0,198,172,393,219,165,16,38,71,366,14,748,678,0,,,,437,393,393,186,47,207,0,0,0,,37,66,52,15,,,,,,,,,44,,,126,0,,,,653,653,653,,,,,,,,,,,,874,37.2,-666666666.0,59.2,33.2,628,,,,,,,,,,,,,,,,,,,,,,,,,653,0,0,58,149,38,71,143,47,27,,165,,,,,,731,0,0,0,0,0,0,0,874,126,80,46,46,0,0,15,15,0,0,393,26,15,0,18,0,0,0,42,8,0,,69371.0,,,,655,351,393,186,111,54,0,0,0,186,0,0,0,0,0,0,0,0,,437,2.22,,,393,,874,0,120,21,126,393,186,1977,1960,393,186,2012,2008,393,158,437,0,393,393,393,393,687.0,437,,393,393,437,,393,207,207,207,2066,3102,491700.0,0,-666666666.0,207,521800.0,,521800.0,207,207,29.9,-666666666,695200,,,,-666666666,,186,-666666666
510594612011,1635,1040,50,240781,,638,0,638,880,880,,,-666666666,860100,-666666666,638,0,0,0,0,0,0,0,0,0,638,0,0,1984,,,,,0,,,,17.4,,,,638,518,99,638,638,614,,,,51,59,461201,1,,,,0,0,2062,43.2,1737,0,181,102,638,593,587,0,6,18,547,74,1499,880,0,,,,638,638,638,638,45,0,0,0,0,,0,8,29,152,,,,,,,,,0,,,680,0,,,,852,852,798,,,,,,,,,,,,2062,44.5,-666666666.0,41.1,44.0,1881,,,,,,,,,,,,,,,,,,,,,,,,,798,0,18,81,96,67,83,129,21,45,,587,,,,,,1260,0,0,0,0,0,0,0,1961,588,542,22,22,0,0,21,21,0,0,638,0,21,0,26,0,0,10,0,0,9,,93314.0,,,,1230,626,638,638,638,0,0,0,0,638,0,0,0,0,0,0,0,0,,638,3.23,,,638,,2062,212,229,8,0,638,638,1984,1984,638,638,2004,2004,638,432,638,0,638,638,638,638,1622.0,638,,638,638,638,,638,0,0,0,-666666666,-666666666,-666666666.0,0,-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,0,0,-666666666.0,722800,985500,605938000.0,605938000.0,605938000.0,-666666666,-666666666.0,638,3450
510594215003,134,656,145,-666666666,,441,385,56,614,557,,,1000,112000,823,56,385,0,0,0,0,62,0,18,32,475,0,0,1980,,,,,385,,,,34.0,,,,56,0,0,441,56,40,,,,51,59,421500,3,,,,34,34,1117,44.4,472,483,15,467,441,195,96,25,74,184,53,18,860,614,57,,,,475,441,441,56,15,385,0,52,45,,0,0,16,157,,,,,,,,,0,,,215,118,,,,557,557,557,,,,,,,,,,,,1117,30.9,47.5,-666666666.0,61.3,517,,,,,,,,,,,,,,,,,,,,,,,,,557,0,0,51,0,84,67,169,0,12,,96,,,,,,758,34,0,0,0,66,18,0,972,135,46,75,43,32,0,108,22,13,0,441,184,40,18,18,15,20,0,18,13,0,,14584.0,,,,739,386,441,56,0,0,0,0,15,56,0,0,16,0,0,0,0,0,,475,2.53,,,441,,1117,61,198,29,14,441,56,1982,1995,441,56,2012,2014,441,108,475,0,441,441,441,441,490.0,475,,441,441,475,,441,340,340,385,-666666666,1297,281400.0,0,-666666666.0,385,313000.0,,313000.0,385,385,31.8,-666666666,151700,,,4990000.0,-666666666,-666666666.0,56,952
510594618022,1052,964,36,130390,,844,278,566,1289,1289,,,1785,405200,1638,566,278,37,0,0,0,65,0,28,0,881,0,0,1984,,,,,278,,,,18.0,,,,566,501,98,844,566,382,,,,51,59,461802,2,,,,37,37,2112,35.6,1235,9,445,459,844,523,399,23,101,73,417,48,1636,1308,0,,,,881,844,844,566,195,278,0,0,0,,0,0,59,84,,,,,,,,,0,,,546,0,,,,1308,1308,1194,,,,,,,,,,,,2112,36.6,-666666666.0,34.0,37.0,1365,,,,,,,,,,,,,,,,,,,,,,,,,1194,0,12,26,62,171,175,312,36,125,,399,,,,,,1412,0,0,0,0,0,0,19,1915,349,153,42,42,0,0,0,0,0,0,844,0,0,0,0,0,0,29,38,24,44,,59612.0,,,,1361,639,844,566,15,279,0,0,19,566,0,0,0,0,0,0,0,0,,881,2.5,,,844,,2112,515,189,19,15,844,566,1984,1983,844,566,2011,2007,844,54,881,0,844,844,844,844,1461.0,881,,844,844,881,,844,278,278,278,1421,1867,477500.0,37,,278,517200.0,,517200.0,278,278,23.2,263300,472300,208265300.0,,208265300.0,-666666666,-666666666.0,566,2119
510594605022,1339,921,33,180167,,630,77,553,1243,1187,,,3501,697900,3155,553,77,0,0,0,0,32,0,0,17,630,15,0,1979,,,,,77,,,,14.4,,,,553,410,142,630,553,449,,,,51,59,460502,2,,,,0,0,2096,41.1,1596,96,249,281,630,522,443,0,79,62,518,84,1704,1243,56,,,,630,630,630,553,76,77,0,0,0,,0,0,109,118,,,,,,,,,0,,,418,17,,,,1187,1187,1114,,,,,,,,,,,,2096,41.5,15.9,60.3,44.9,1751,,,,,,,,,,,,,,,,,,,,,,,,,1114,24,106,195,187,90,74,121,49,109,,443,,,,,,1350,0,0,0,0,0,15,0,2031,405,268,23,23,0,0,0,0,0,0,630,15,0,0,0,15,17,0,0,0,15,,70425.0,,,,1372,589,630,553,408,145,0,0,0,553,0,0,0,0,0,0,0,0,,630,3.33,,,630,,2096,62,254,44,28,630,553,1979,1978,630,553,2001,1998,630,335,630,0,630,630,630,630,1358.0,630,,630,630,630,,630,77,77,77,2301,3501,236400.0,0,-666666666.0,77,264500.0,264500.0,264500.0,77,77,32.3,557900,853800,,367502000.0,367502000.0,-666666666,-666666666.0,553,2221
510594802021,1598,1524,115,82674,,1897,1450,447,2051,1940,,,2001,573900,1844,447,1450,94,41,0,46,149,51,280,0,2167,0,0,2003,,,,,1450,,,,25.8,,,,447,239,41,1897,447,322,,,,51,59,480202,1,,,,270,270,3195,36.9,1761,109,1086,219,1897,761,553,51,157,96,900,97,2699,2051,111,,,,2167,1897,1897,447,244,1450,0,24,18,,243,306,714,309,,,,,,,,,46,,,540,63,,,,1898,1898,1681,,,,,,,,,,,,3195,42.5,32.0,31.7,43.4,1977,,,,,,,,,,,,,,,,,,,,,,,,,1681,15,350,171,208,238,76,162,45,24,,553,,,,,,2365,0,0,0,0,0,0,0,3017,362,167,0,0,0,0,57,0,0,0,1897,115,15,0,46,31,35,50,0,82,203,,63041.0,,,,2364,1108,1897,447,14,0,0,0,29,447,0,0,0,0,0,0,0,0,,2167,1.68,,,1897,,3195,539,56,0,0,1897,447,2002,2001,1897,447,2014,2012,1897,295,2167,99,1897,1897,1897,1897,2194.0,2167,,1897,1897,2167,,1897,1437,1437,1450,1600,2234,2872900.0,135,317200.0,1450,3019600.0,,3019600.0,1450,1450,28.4,291600,931300,,,260606000.0,-666666666,,447,1825
510594802013,931,521,5,250001,,417,3,414,616,604,,,-666666666,1177500,-666666666,414,3,0,0,0,0,0,0,0,0,417,0,0,1979,,,,,3,,,,17.4,,,,414,247,63,417,414,395,,,,51,59,480201,3,,,,0,0,1120,54.7,950,0,162,19,417,348,324,0,24,14,191,49,948,616,12,,,,417,417,417,414,66,3,0,0,0,,0,0,11,27,,,,,,,,,0,,,184,0,,,,585,585,505,,,,,,,,,,,,1120,56.6,-666666666.0,50.2,55.8,958,,,,,,,,,,,,,,,,,,,,,,,,,505,0,9,19,101,83,46,106,0,30,,324,,,,,,824,0,0,0,0,0,0,0,1080,155,147,8,8,0,0,0,0,0,0,417,14,9,0,0,0,6,0,11,0,0,,160740.0,,,,660,305,417,414,414,0,0,0,0,414,0,0,0,0,0,0,0,0,,417,2.69,,,417,,1120,151,168,43,17,417,414,1979,1979,417,414,1995,1995,417,324,417,0,417,417,417,417,,417,,417,417,417,,417,3,3,3,-666666666,-666666666,,0,-666666666.0,3,,,,3,3,-666666666.0,1048100,1371000,,532655000.0,532655000.0,-666666666,-666666666.0,414,2778
510594917025,952,807,22,79750,,605,605,0,990,890,,,1982,-666666666,1763,0,605,91,0,0,0,30,43,32,0,741,0,0,1992,,,,,605,,,,-666666666.0,,,,0,0,0,605,0,0,,,,51,59,491702,5,,,,136,136,1696,25.0,1065,356,123,294,605,347,258,0,89,21,298,45,1262,990,100,,,,741,605,605,0,0,605,0,0,21,,0,30,105,286,,,,,,,,,0,,,455,28,,,,855,855,855,,,,,,,,,,,,1696,25.7,25.2,26.1,26.2,1150,,,,,,,,,,,,,,,,,,,,,,,,,855,28,51,94,37,168,96,85,13,43,,258,,,,,,850,0,0,0,0,0,0,0,1532,291,136,0,0,0,0,21,21,21,0,605,21,0,0,30,16,17,0,0,0,77,,33687.0,,,,1212,563,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,741,2.8,,,605,,1696,165,155,0,0,605,0,1993,-666666666,605,0,2015,-666666666,605,235,741,0,605,605,605,605,998.0,741,,605,605,741,,605,584,584,605,1575,1951,1076500.0,91,,605,1169600.0,,1169600.0,605,605,26.7,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,0,-666666666
510594917033,574,578,60,77286,,680,680,0,876,859,,,1846,-666666666,1762,0,680,37,0,0,0,45,38,100,0,717,0,0,1996,,,,,680,,,,-666666666.0,,,,0,0,0,680,0,0,,,,51,59,491703,3,,,,37,37,1229,29.4,649,228,210,218,680,250,149,0,101,0,370,0,1082,902,17,,,,717,680,680,0,0,680,0,54,0,,0,15,213,309,,,,,,,,,0,,,159,18,,,,885,885,861,,,,,,,,,,,,1229,30.1,25.9,32.3,28.6,664,,,,,,,,,,,,,,,,,,,,,,,,,861,0,80,48,56,40,38,263,63,23,,149,,,,,,873,5,0,40,0,0,0,0,1169,107,87,0,0,0,0,0,0,0,0,680,54,0,0,0,25,35,23,41,0,81,,45362.0,,,,1028,414,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,717,1.81,,,680,,1229,180,0,0,0,680,0,1996,-666666666,680,0,2015,-666666666,680,366,717,0,680,680,680,680,919.0,717,,680,680,717,,680,680,680,680,1595,1929,1210500.0,37,,680,1318900.0,,1318900.0,680,680,32.0,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,0,-666666666
510594308011,1395,945,85,142981,,672,75,597,1034,1016,,,2573,513100,2290,597,75,0,0,0,0,0,0,0,0,672,0,0,1966,,,,,75,,,,18.7,,,,597,465,69,672,597,532,,,,51,59,430801,1,,,,0,0,1908,40.4,1493,22,158,229,672,541,405,27,109,137,458,7,1567,1058,18,,,,672,672,672,597,93,75,0,0,0,,0,0,0,0,,,,,,,,,0,,,439,5,,,,1029,1029,955,,,,,,,,,,,,1908,41.2,-666666666.0,37.9,41.3,1620,,,,,,,,,,,,,,,,,,,,,,,,,955,10,15,66,115,81,61,249,85,81,,405,,,,,,1265,0,0,8,0,0,0,0,1785,321,260,32,32,0,0,12,0,0,0,672,12,20,0,0,9,0,0,0,0,6,,66465.0,,,,1302,640,672,597,290,307,0,0,0,597,9,0,0,0,0,0,0,0,,672,2.84,,,672,,1908,11,99,555,7,672,597,1966,1965,672,597,2004,2003,672,536,672,0,672,672,672,672,1391.0,672,,672,672,672,,672,75,75,75,2077,2510,177600.0,0,-666666666.0,75,196400.0,196400.0,196400.0,75,75,26.3,429400,631500,284301000.0,284301000.0,284301000.0,-666666666,-666666666.0,597,2237
510594304003,1311,1121,91,129934,,793,106,687,1272,1261,,,2750,514100,2750,687,106,0,0,0,14,0,0,24,19,807,0,0,1964,,,,,106,,,,21.8,,,,687,482,37,793,687,511,,,,51,59,430400,3,,,,14,14,2245,45.3,1588,36,567,309,793,618,559,0,59,243,485,51,1865,1272,11,,,,807,793,793,687,145,106,0,0,0,,0,0,24,0,,,,,,,,,14,,,377,19,,,,1261,1261,1219,,,,,,,,,,,,2245,43.6,-666666666.0,50.3,45.8,1588,,,,,,,,,,,,,,,,,,,,,,,,,1219,0,71,95,191,255,65,254,26,52,,559,,,,,,1738,55,0,0,0,0,0,0,2108,310,225,59,59,0,0,20,20,0,0,793,0,37,0,0,64,0,49,9,0,56,,49876.0,,,,1416,762,793,687,687,0,0,0,0,687,17,0,0,0,0,0,0,0,,807,2.83,,,793,,2245,0,0,629,154,793,687,1964,1964,793,687,2005,2004,793,744,807,0,793,793,793,793,1638.0,807,,793,793,807,,793,94,94,106,1977,3501,237300.0,0,-666666666.0,106,252700.0,252700.0,252700.0,106,106,49.6,444400,632000,,320176000.0,320176000.0,-666666666,,687,2292
510594603001,477,327,1,163182,,196,24,172,277,261,,,3300,735500,2800,172,24,0,0,0,0,5,0,0,0,196,6,0,1967,,,,,24,,,,14.3,,,,172,97,39,196,172,152,,,,51,59,460300,1,,,,0,0,601,46.7,540,32,23,63,196,173,164,4,5,26,172,17,494,287,16,,,,196,196,196,172,23,24,0,0,0,,0,0,10,9,,,,,,,,,0,,,124,0,,,,266,266,236,,,,,,,,,,,,601,50.9,34.1,43.3,52.7,546,,,,,,,,,,,,,,,,,,,,,,,,,236,0,26,23,12,23,22,23,15,21,,164,,,,,,423,7,0,0,0,0,0,0,585,108,98,6,6,0,0,0,0,0,0,196,0,0,0,0,0,5,10,0,0,5,,72904.0,,,,332,179,196,172,172,0,0,0,0,172,5,0,0,0,0,0,0,0,,196,3.07,,,196,,601,27,16,107,21,196,172,1967,1966,196,172,1993,1990,196,144,196,0,196,196,196,196,456.0,196,,196,196,196,,196,24,24,24,1833,3501,68100.0,0,-666666666.0,24,73600.0,,73600.0,24,24,23.0,610500,922700,134457900.0,134457900.0,134457900.0,-666666666,-666666666.0,172,1971
510594520001,1235,1390,103,120682,,1100,396,704,1722,1671,,,241,575900,238,704,396,0,0,9,0,45,0,0,39,1109,74,81,1969,,,,,396,,,,18.3,,,,704,521,110,1100,704,556,,,,51,59,452000,1,,,,9,9,3085,40.6,1592,466,751,479,1100,698,522,26,150,272,523,78,2521,1749,51,,,,1109,1100,1100,704,106,396,0,82,0,,0,23,43,20,,,,,,,,,9,,,530,208,,,,1593,1593,1566,,,,,,,,,,,,3085,41.3,25.6,55.7,43.5,1756,,,,,,,,,,,,,,,,,,,,,,,,,1566,0,30,50,101,247,242,214,68,157,,522,,,,,,2273,51,7,0,0,0,10,0,2845,351,204,124,119,5,0,9,0,0,0,1100,188,45,8,21,31,0,9,8,10,49,,51642.0,,,,1849,874,1100,704,537,167,0,0,0,704,0,0,0,0,0,0,0,0,,1109,2.8,,,1100,,3079,117,308,374,69,1100,704,1969,1969,1100,704,2003,2002,1100,559,1109,78,1100,1100,1100,1100,1969.0,1109,,1100,1100,1109,,1100,356,356,396,215,-666666666,233600.0,0,-666666666.0,396,258400.0,,258400.0,396,396,27.3,464100,692000,437839400.0,437839400.0,437839400.0,-666666666,,704,2533
